81,5,"107,505,396,508,400,744,104,744,607,501,851,505,895,745,604,747","1 2 8 9,2 3 5 6","5 6 8 7,1 2 3 4","209,272,223,293",""
82,5,"701,301,944,309,947,699,704,696","1 2 8 9","1 2 3 4","192,310,220,321",""
83,5,"28,105,197,103,199,549,41,546,260,101,399,107,403,547,253,547","1 2 8 9,2 3 5 6","1 2 3 4,5 6 7 8","232,319,257,341",""
84,5,"214,3,360,33,522,0,618,160,727,299,524,460,362,259,195,445,21,286,123,147","1 2 7 8 9 10,2 3 4 5 6 7","1 2 7 8 9 10,2 3 4 5 6 7","198,267,221,287",""
85,5,"360,297,502,291,688,305,698,510,730,707,668,744,486,507,321,741,249,691,315,443","1 2 7 8 9 10,2 3 4 5 6 7","1 2 7 8 9 10,2 3 4 5 6 7","147,401,178,452",""
86,5,"90,20,395,20,416,245,391,446,97,419,621,21,893,17,906,422,604,444,601,198","1 2 7 8 9,2 3 5 6 7","1 2 3 4 5,6 7 8 9 10","175,342,187,362",""
87,5,"310,175,459,173,498,346,304,346,105,167,263,171,263,340,50,332","1 2 8 9,2 3 5 6","1 2 3 4,5 6 7 8","147,290,176,322",""
88,5,"","","","238,402,258,428",""
89,8,"698,205,306,203,305,343,304,847,505,846,698,844,697,347","1 2 3 4 5 6 7","1 2 3 4 5 6 7","201,423,220,455",""
90,8,"450,873,600,874,601,904,451,908,302,923,646,928,698,994,462,992,203,996","1 2 3 7,7 3 4 5 6","1 2 3 4,5 6 7 8 9","145,307,183,353",""
91,8,"354,799,650,799,649,831,353,831,230,56,790,59,921,672,500,674,72,674","1 2 3 7,7 3 4 5 6","1 2 3 4,5 6 7 8 9","257,376,294,391",""
92,8,"346,306,347,693,256,700,0,705,6,457,1,154,257,304","1 2 3 4 5 6 7","1 2 3 4 5 6 7","185,321,216,357",""
93,8,"263,26,708,25,752,169,850,908,510,913,159,910,225,181","1 2 3 4 5 6 7","1 2 3 4 5 6 7","208,239,220,250",""
94,8,"78,8,708,3,726,122,713,460,381,464,54,476,51,112","1 2 3 4 5 6 7","1 2 3 4 5 6 7","233,314,250,334",""
95,8,"485,6,992,8,990,992,510,996,8,12,467,4,486,994,8,995","1 8 5 6,8 2 4 5","1 2 3 4,5 6 7 8","212,346,224,360",""
96,8,"556,454,845,453,846,497,555,494,179,757,380,756,440,994,273,992,106,991","1 2 3 7,7 3 4 5 6","1 2 3 4,5 6 7 8 9","181,344,207,383",""
97,8,"352,14,647,15,647,89,354,89,362,554,632,557,744,903,515,933,251,900","1 2 3 7,7 3 4 5 6","1 2 3 4,5 6 7 8 9","227,401,259,449",""
98,8,"649,996,452,994,416,916,357,409,523,354,696,270,646,916","1 2 3 4 5 6 7","1 2 3 4 5 6 7","23,0,388,634",""
99,8,"846,703,356,704,354,747,851,747,603,0,948,7,993,494,762,496,555,499","1 2 3 7,7 3 4 5 6","1 2 3 4,5 6 7 8 9","151,273,171,307",""
100,8,"354,3,647,3,642,97,355,96,355,552,645,557,747,948,497,948,248,946","1 2 3 7,7 3 4 5 6","1 2 3 4,5 6 7 8 9","226,401,258,449",""
101,8,"254,3,596,4,649,100,847,293,417,450,3,294,204,97","1 2 3 4 5 6 7","1 2 3 4 5 6 7","182,282,205,306",""
102,8,"900,600,897,400,919,400,921,597,54,647,57,305,794,253,805,488,800,741","1 2 3 7,7 3 4 5 6","1 2 3 4,5 6 7 8 9","168,458,206,493",""
103,8,"153,255,395,257,398,446,153,446,644,460,252,462,255,993,468,999,693,997","1 2 3 7,7 3 4 5 6","1 2 3 4,5 6 7 8 9","209,406,240,466",""
104,8,"156,560,495,561,499,614,495,988,303,987,97,980,150,605","1 2 3 4 5 6 7","1 2 3 4 5 6 7","230,360,248,382",""
105,8,"101,6,449,6,446,47,101,45,152,215,547,215,646,576,346,589,43,574","1 2 3 7,7 3 4 5 6","1 2 3 4,5 6 7 8 9","155,356,174,380",""
106,8,"353,103,597,103,598,148,355,149,103,306,439,306,450,1000,258,1000,53,1000","1 2 3 7,7 3 4 5 6","1 2 3 4,5 6 7 8 9","153,233,259,259",""
107,8,"","","","187,404,195,435",""
108,8,"","","","263,441,281,470",""
109,13,"405,314,495,289,555,330,616,289,698,311,710,432,700,603,738,987,552,987,391,984,434,613,400,415,902,723,903,981,978,973,991,773,845,447,849,696,776,702,754,495","1 2 3 4 5 8 10 13 14 15 18 20,1 20 21 22,5 8 7 6","1 2 3 4 5 6 7 8 9 10 11 12,13 16 15 14,17 20 19 18","198,377,227,411",""
110,13,"662,329,703,437,595,568,704,690,674,813,554,781,10,745,15,402,548,401,952,448,901,162,805,165,850,459,703,872,772,595,851,596,850,898","1 2 3 4 5 8 10 18 20,1 20 21 22,5 8 7 6","1 2 3 4 5 6 7 8 9,10 13 12 11,14 17 16 15","238,316,264,344",""
111,13,"362,94,439,99,558,100,684,99,776,99,994,107,997,489,704,239,707,403,944,992,618,992,303,990,449,406,447,247,157,839,162,107","1 2 3 4 5 8 10 13 14 15 18 20,1 20 21 22,5 8 7 6","1 2 3 4 5 8 9 10 11 12 13 14,1 14 15 16,5 8 7 6","135,417,166,464",""
112,13,"29,106,181,106,179,286,197,988,110,990,14,989,29,288,898,296,895,54,860,53,801,299,897,318,900,568,856,566,793,317","20 8 10 13 14 15 18,1 20 21 22,5 8 7 6","1 2 3 4 5 6 7,8 11 10 9,12 15 14 13","178,426,205,466",""
113,13,"525,82,535,74,582,112,621,75,638,83,686,212,697,331,811,930,578,950,356,928,463,329,481,210,838,172,744,252,963,306,982,184,995,510,937,603,766,611,752,486","1 2 3 4 5 8 10 13 14 15 18 20,1 20 21 22,5 8 7 6","1 2 3 4 5 6 7 8 9 10 11 12,13 16 15 14,17 20 19 18","184,414,219,458",""
